timestamp,obj_id,class_id,confidence,age_frames,velocity_px,aspect_ratio,is_real
1770809612.210091,1,0,0.9183,2612,1.12,1.56,1
1770809612.2101407,18,56,0.7764,2002,1.03,0.66,1
1770809612.264398,1,0,0.9154,2614,2.58,1.56,1
1770809612.2644477,18,56,0.6751,2004,1.57,0.66,1
1770809612.3139777,1,0,0.9128,2616,2.45,1.55,1
1770809612.3140278,18,56,0.8483,2006,1.98,0.68,1
1770809612.3690114,1,0,0.9174,2618,1.96,1.55,1
1770809612.369063,18,56,0.7911,2008,1.11,0.7,1
1770809612.4172125,1,0,0.9174,2620,0.72,1.54,1
1770809612.417262,18,56,0.7911,2010,0.36,0.7,1
1770809612.4656415,1,0,0.9198,2622,1.43,1.55,1
1770809612.4656878,18,56,0.8309,2012,0.23,0.71,1
1770809612.5194926,1,0,0.9131,2624,1.24,1.56,1
1770809612.5195444,18,56,0.8298,2014,0.9,0.69,1
1770809612.573858,1,0,0.9132,2626,0.19,1.55,1
1770809612.5738993,18,56,0.794,2016,0.64,0.69,1
1770809612.6278987,1,0,0.8986,2628,0.76,1.56,1
1770809612.6279423,18,56,0.7051,2018,0.41,0.69,1
1770809612.6767063,1,0,0.8961,2630,0.28,1.56,1
1770809612.6767476,18,56,0.809,2020,0.6,0.69,1
1770809612.7247925,1,0,0.9072,2632,1.05,1.56,1
1770809612.7248335,18,56,0.8041,2022,1.96,0.72,1
1770809612.776844,1,0,0.9286,2634,2.94,1.57,1
1770809612.776888,18,56,0.7751,2024,1.74,0.72,1
1770809612.8301578,1,0,0.9363,2636,0.87,1.58,1
1770809612.8302004,18,56,0.7296,2026,2.08,0.74,1
1770809612.877029,1,0,0.9291,2638,0.46,1.58,1
1770809612.8770783,18,56,0.7519,2028,0.24,0.75,1
1770809612.931044,1,0,0.9376,2640,0.21,1.58,1
1770809612.9310966,18,56,0.6881,2030,0.92,0.76,1
1770809612.9789276,1,0,0.938,2642,0.24,1.58,1
1770809612.9789686,18,56,0.5562,2032,0.38,0.76,1
1770809613.0285995,1,0,0.9262,2644,0.15,1.59,1
1770809613.0286534,18,56,0.7122,2034,0.39,0.76,1
1770809613.0773191,1,0,0.9077,2646,0.69,1.58,1
1770809613.0773618,18,56,0.521,2036,0.72,0.76,1
1770809613.1240752,1,0,0.9224,2648,1.2,1.58,1
1770809613.124127,18,56,0.686,2038,0.21,0.76,1
1770809613.172101,1,0,0.9285,2650,0.8,1.58,1
1770809613.1721509,18,56,0.5582,2040,0.54,0.77,1
1770809613.2254715,1,0,0.9389,2652,1.26,1.59,1
1770809613.2255142,18,56,0.6653,2042,0.5,0.76,1
1770809613.273237,1,0,0.9389,2654,0.38,1.59,1
1770809613,18,56,0.6653,2044,0.02,0.76,1
1770809613,1,0,0.9338,2656,0.16,1.59,1
1770809613.3256607,18,56,0.7368,2046,0.62,0.76,1
1770809613.3729742,1,0,0.9244,2658,0.18,1.59,1
1770809613.373016,18,56,0.6545,2048,0.26,0.75,1
1770809613.4258096,1,0,0.9264,2660,0.35,1.58,1
1770809613.4258668,18,56,0.6724,2050,0.65,0.75,1
1770809613.4752774,1,0,0.9247,2662,3.56,1.57,1
1770809613.4753194,18,56,0.7925,2052,1.54,0.74,1
1770809613.5252187,1,0,0.9172,2664,0.31,1.57,1
1770809613.5252695,18,56,0.8042,2054,2.63,0.73,1
1770809613.572394,1,0,0.9096,2666,0.52,1.57,1
1770809613.5724363,18,56,0.7422,2056,1.77,0.71,1
1770809613.6253889,1,0,0.9043,2668,1.57,1.56,1
1770809613.6254385,18,56,0.7823,2058,0.61,0.71,1
1770809613.6774628,1,0,0.8989,2670,1.14,1.55,1
1770809613.6775126,18,56,0.7484,2060,3.74,0.67,1
1770809613.733217,1,0,0.893,2672,6.7,1.5,1
1770809613.7332678,18,56,0.756,2062,1.14,0.66,1
1770809613.7808976,1,0,0.8843,2674,7.15,1.48,1
1770809613.7809396,18,56,0.8256,2064,3,0.64,1
1770809613.835572,1,0,0.8916,2676,3.53,1.46,1
1770809613.8356233,18,56,0.7202,2066,0.31,0.63,1
1770809613.882165,1,0,0.8929,2678,0.76,1.46,1
1770809613.8822153,18,56,0.7911,2068,1.09,0.65,1
1770809613.9336262,1,0,0.8927,2680,1.21,1.47,1
1770809613.9336767,18,56,0.821,2070,0.21,0.65,1
1770809614,1,0,0.8956,2682,0.04,1.47,1
1770809614,18,56,0.8656,2072,3.11,0.68,1
1770809614.0363877,1,0,0.885,2684,0.58,1.46,1
1770809614.0364316,18,56,0.6423,2074,3.72,0.64,1
1770809614.1403518,1,0,0.7524,2686,21.71,1.58,1
1770809614.244224,1,0,0.7403,2688,7.09,1.61,1
1770809614.354201,1,0,0.9255,2690,1.43,1.62,1
1770809614.3542583,79,67,0.9511,0,0,0.63,1
1770809614.406464,1,0,0.9245,2692,1.75,1.62,1
1770809614.4065156,79,67,0.9415,2,5.46,0.64,1
1770809614.4524443,1,0,0.9114,2694,0.23,1.62,1
1770809614.4524848,79,67,0.963,4,2.51,0.64,1
1770809614.501311,1,0,0.9156,2696,0.41,1.62,1
1770809614.501362,79,67,0.9521,6,1.53,0.63,1
1770809614.5545268,1,0,0.9046,2698,1.43,1.61,1
1770809614.5545764,79,67,0.9592,8,2.39,0.62,1
1770809614.615662,1,0,0.9177,2700,2.05,1.62,1
1770809614.6157136,79,67,0.9241,10,3.13,0.61,1
1770809614.664746,1,0,0.9246,2702,0.63,1.61,1
1770809614.6647892,79,67,0.8708,12,3.28,0.62,1
1770809614.7136586,1,0,0.9261,2704,1.36,1.62,1
1770809614.7137089,79,67,0.9519,14,2.12,0.62,1
1770809614.7623303,1,0,0.9258,2706,2.29,1.64,1
1770809614.7623749,79,67,0.9503,16,1.67,0.63,1
1770809614.8149247,1,0,0.9248,2708,1.02,1.63,1
1770809614.814972,79,67,0.9653,18,1.72,0.63,1
1770809614.8675656,1,0,0.9322,2710,0.63,1.62,1
1770809614.8676107,79,67,0.9479,20,0.95,0.63,1
1770809614.9146445,1,0,0.9321,2712,0.43,1.62,1
1770809614.9146962,79,67,0.9351,22,0.44,0.63,1
1770809614.964987,1,0,0.9321,2714,0.16,1.62,1
1770809614.965039,79,67,0.9351,24,0.16,0.63,1
1770809615.0191982,1,0,0.931,2716,2.05,1.61,1
1770809615.019247,79,67,0.9491,26,1.14,0.64,1
1770809615.0679755,1,0,0.9221,2718,1.34,1.62,1
1770809615.0680206,79,67,0.935,28,3.28,0.62,1
1770809615.1149676,1,0,0.9093,2720,1.69,1.62,1
1770809615.1150124,79,67,0.9476,30,2.09,0.62,1
1770809615.1644876,1,0,0.9125,2722,1.17,1.61,1
1770809615.164531,79,67,0.9592,32,1.7,0.62,1
1770809615.2102993,1,0,0.9171,2724,0.72,1.61,1
1770809615.2103422,79,67,0.9553,34,2.9,0.6,1
1770809615.2572172,1,0,0.9093,2726,0.49,1.62,1
1770809615.2572637,79,67,0.9747,36,0.61,0.6,1
1770809615.3098695,1,0,0.9077,2728,0.98,1.61,1
1770809615.3099115,79,67,0.9483,38,0.24,0.6,1
1770809615.3609562,1,0,0.9216,2730,0.83,1.61,1
1770809615.3610003,79,67,0.9692,40,0.46,0.6,1
1770809615.4050395,1,0,0.9216,2732,0.32,1.61,1
1770809615.4050908,79,67,0.9692,42,0.18,0.6,1
1770809615.450111,1,0,0.9152,2734,0.87,1.62,1
1770809615.4501536,79,67,0.955,44,0.76,0.6,1
1770809615.4988382,1,0,0.9077,2736,0.63,1.62,1
1770809615.498883,79,67,0.9723,46,1.08,0.6,1
1770809616,1,0,0.9179,2738,0.2,1.62,1
1770809615.5493667,79,67,0.9731,48,2.33,0.6,1
1770809615.598111,1,0,0.9222,2740,0.62,1.61,1
1770809615.5981543,79,67,0.9673,50,0.78,0.6,1
1770809615.6501782,1,0,0.9083,2742,0.53,1.61,1
1770809615.650229,79,67,0.9708,52,0.64,0.6,1
1770809615.702289,1,0,0.9232,2744,0.44,1.61,1
1770809615.7023342,79,67,0.9718,54,0.23,0.59,1
1770809615.7513404,1,0,0.9206,2746,0.28,1.61,1
1770809615.751392,79,67,0.9796,56,1.38,0.59,1
1770809615.805974,1,0,0.9185,2748,1.02,1.61,1
1770809615.806028,79,67,0.9635,58,0.98,0.6,1
1770809615.849871,1,0,0.9138,2750,0.38,1.6,1
1770809615.8499126,79,67,0.9659,60,0.64,0.6,1
1770809615.902285,1,0,0.9251,2752,0.53,1.61,1
1770809615.9023447,79,67,0.9715,62,0.72,0.6,1
1770809615.9571536,1,0,0.9159,2754,1.33,1.61,1
1770809615.9572208,79,67,0.967,64,0.32,0.6,1
1770809616.0145466,1,0,0.9211,2756,0.17,1.61,1
1770809616.014604,79,67,0.9738,66,0.18,0.6,1
1770809616.067404,1,0,0.914,2758,0.61,1.61,1
1770809616.0674546,79,67,0.9502,68,0.7,0.6,1
1770809616.114889,1,0,0.9131,2760,0.69,1.6,1
1770809616.1149333,79,67,0.9521,70,0.92,0.6,1
1770809616.1640034,1,0,0.9148,2762,0.61,1.61,1
1770809616.164048,79,67,0.9529,72,0.81,0.6,1
1770809616.2123504,1,0,0.9248,2764,0.69,1.61,1
1770809616.2123928,79,67,0.9652,74,0.55,0.6,1
1770809616.2659023,1,0,0.9238,2766,0.25,1.62,1
1770809616.2659545,79,67,0.9631,76,0.59,0.6,1
1770809616.321505,1,0,0.9154,2768,0.26,1.62,1
1770809616.3215585,79,67,0.9677,78,0.09,0.6,1
1770809616.3697655,1,0,0.9212,2770,0.31,1.61,1
1770809616.3698084,79,67,0.9556,80,0.22,0.6,1
1770809616.419965,1,0,0.9177,2772,0.87,1.61,1
1770809616.420016,79,67,0.9527,82,0.27,0.6,1
1770809616.470659,1,0,0.9155,2774,0.83,1.61,1
1770809616.470711,79,67,0.9695,84,0.45,0.61,1
1770809616.519073,1,0,0.9073,2776,0.88,1.61,1
1770809616.5191245,79,67,0.9543,86,0.65,0.61,1
1770809616.5718231,1,0,0.9157,2778,0.97,1.61,1
1770809616.5718763,79,67,0.9713,88,0.62,0.61,1
1770809616.6212018,1,0,0.9211,2780,0.71,1.61,1
1770809616.6212428,79,67,0.9551,90,0.88,0.61,1
1770809616.671895,1,0,0.9323,2782,0.81,1.61,1
1770809616.671946,79,67,0.9621,92,0.31,0.61,1
1770809616.725728,1,0,0.9237,2784,0.95,1.61,1
1770809616.7257757,79,67,0.9587,94,0.5,0.61,1
1770809616.7709448,1,0,0.9276,2786,0.85,1.61,1
1770809616.7709873,79,67,0.9646,96,0.68,0.61,1
1770809616.817805,1,0,0.9328,2788,0.61,1.61,1
1770809616.817852,79,67,0.9643,98,0.45,0.61,1
1770809616.870924,1,0,0.9287,2790,0.41,1.61,1
1770809617,79,67,0.9711,100,0.16,0.61,1
1770809616.9229186,1,0,0.9155,2792,0.84,1.61,1
1770809616.922969,79,67,0.9653,102,0.41,0.61,1
1770809616.976911,1,0,0.9237,2794,0.54,1.61,1
1770809616.9769542,79,67,0.9555,104,0.06,0.61,1
1770809617.026272,1,0,0.9232,2796,0.77,1.61,1
1770809617.0263157,79,67,0.9668,106,0.8,0.61,1
1770809617.074865,1,0,0.922,2798,0.89,1.61,1
1770809617.0749092,79,67,0.969,108,0.69,0.61,1
1770809617.1267345,1,0,0.9227,2800,1.25,1.61,1
1770809617.1267858,79,67,0.9686,110,0.24,0.6,1
1770809617.1778002,1,0,0.923,2802,0.23,1.61,1
1770809617.1778426,79,67,0.9612,112,0.4,0.6,1
1770809617.2262354,1,0,0.9081,2804,1,1.62,1
1770809617.2262805,79,67,0.9745,114,0.93,0.61,1
1770809617.2754087,1,0,0.9182,2806,2.75,1.62,1
1770809617.2754512,79,67,0.9501,116,5.71,0.61,1
1770809617.3250809,1,0,0.9206,2808,2.47,1.62,1
1770809617.3251224,79,67,0.9473,118,5.24,0.63,1
1770809617.3738513,1,0,0.9341,2810,0.71,1.63,1
1770809617.3739035,79,67,0.9743,120,4.45,0.63,1
1770809617.425558,1,0,0.9376,2812,0.14,1.63,1
1770809617.4256186,79,67,0.9475,122,7.34,0.63,1
1770809617.482988,1,0,0.8751,2814,1,1.62,1
1770809617.4830368,79,67,0.1675,124,12.25,0.65,0
1770809617.5355213,1,0,0.8767,2816,5.46,1.61,1
1770809617.646719,1,0,0.8858,2818,28.7,1.47,1
1770809617.646774,81,56,0.8102,0,0,0.65,1
1770809617.703243,1,0,0.8857,2820,6.09,1.44,1
1770809617.7032962,81,56,0.7859,2,3.1,0.68,1
1770809617.7549136,1,0,0.8794,2822,0.22,1.44,1
1770809617.754966,81,56,0.7589,4,3.93,0.72,1
1770809617.8059118,1,0,0.8814,2824,12.83,1.5,1
1770809617.805962,81,56,0.8409,6,2.02,0.7,1
1770809617.8529384,1,0,0.8896,2826,9.71,1.54,1
1770809617.8529804,81,56,0.8208,8,0.72,0.69,1
1770809617.9066868,1,0,0.8961,2828,2.95,1.57,1
1770809617.9067378,81,56,0.7203,10,1.61,0.68,1
1770809617.9559832,1,0,0.8915,2830,1.38,1.56,1
1770809617.9560268,81,56,0.802,12,2.05,0.7,1
1770809618.0103583,1,0,0.9072,2832,2.37,1.58,1
1770809618.0104094,81,56,0.8093,14,2.37,0.67,1
1770809618.0647974,1,0,0.9077,2834,0.65,1.58,1
1770809618,81,56,0.8528,16,1.25,0.69,1
1770809618.122522,1,0,0.9192,2836,0.97,1.59,1
1770809618.122574,81,56,0.7568,18,1.08,0.69,1
1770809618.1725917,1,0,0.9201,2838,0.38,1.59,1
1770809618.1726427,81,56,0.7599,20,0.56,0.69,1
1770809618.2239523,1,0,0.9207,2840,0.75,1.59,1
1770809618.223995,81,56,0.7913,22,0.21,0.69,1
1770809618.2705345,1,0,0.9334,2842,2.15,1.59,1
1770809618.2705915,81,56,0.6948,24,0.2,0.7,1
1770809618.3240566,1,0,0.9164,2844,1.36,1.59,1
1770809618.3240983,81,56,0.8074,26,1.66,0.71,1
1770809618.3767598,1,0,0.9193,2846,0.34,1.59,1
1770809618.376803,81,56,0.7683,28,0.84,0.71,1
1770809618.4268067,1,0,0.9287,2848,1.9,1.6,1
1770809618.4268491,81,56,0.6865,30,0.35,0.73,1
1770809618.4738965,1,0,0.9061,2850,0.28,1.6,1
1770809618.4739387,81,56,0.7623,32,0.28,0.73,1
1770809618.5214028,1,0,0.9157,2852,0.48,1.6,1
1770809618.5214467,81,56,0.8021,34,0.62,0.73,1
1770809618.5714476,1,0,0.9169,2854,0.32,1.6,1
1770809618.571489,81,56,0.6829,36,0.42,0.72,1
1770809618.623995,1,0,0.9215,2856,0.13,1.6,1
1770809618.6240382,81,56,0.7374,38,1.17,0.73,1
1770809618.6758673,1,0,0.9223,2858,0.55,1.6,1
1770809618.6759114,81,56,0.7522,40,1.06,0.73,1
1770809618.7300782,1,0,0.9332,2860,0.2,1.6,1
1770809618.7301316,81,56,0.8109,42,0.97,0.73,1
1770809618.7816937,1,0,0.9266,2862,0.18,1.6,1
1770809618.7817454,81,56,0.6601,44,0.48,0.72,1
1770809618.8292973,1,0,0.9247,2864,0.12,1.6,1
1770809618.8293526,81,56,0.7447,46,0.52,0.73,1
1770809618.876711,1,0,0.924,2866,0.51,1.6,1
1770809618.8767636,81,56,0.756,48,0.3,0.72,1
1770809618.9302526,1,0,0.9362,2868,0.16,1.6,1
1770809618.9303029,81,56,0.7421,50,0.55,0.72,1
1770809618.9871686,1,0,0.9243,2870,1.07,1.6,1
1770809618.9872189,81,56,0.7098,52,0.94,0.73,1
1770809619.0402236,1,0,0.9202,2872,0.64,1.6,1
1770809619.0402725,81,56,0.773,54,1.33,0.72,1
1770809619.0898883,1,0,0.9209,2874,0.64,1.6,1
1770809619.0899434,81,56,0.7588,56,0.22,0.73,1
1770809619.141594,1,0,0.9168,2876,0.2,1.6,1
1770809619.1416445,81,56,0.7211,58,0.47,0.72,1
1770809619.1976264,1,0,0.9166,2878,1.56,1.58,1
1770809619.1976786,81,56,0.6647,60,0.94,0.71,1
1770809619.2535026,1,0,0.9085,2880,4.75,1.56,1
1770809619.2535455,81,56,0.7704,62,1.62,0.7,1
1770809619.3048174,1,0,0.9143,2882,1.52,1.57,1
1770809619.3048608,81,56,0.6974,64,2.04,0.71,1
1770809619.3538032,1,0,0.9052,2884,5.28,1.54,1
1770809619.3538463,81,56,0.8162,66,2.88,0.69,1
1770809619.4015794,1,0,0.9008,2886,3.98,1.52,1
1770809619.4016204,81,56,0.8295,68,0.73,0.69,1
1770809619.4542608,1,0,0.8767,2888,7.95,1.47,1
1770809619.454311,81,56,0.8143,70,3.14,0.67,1
1770809619.502124,1,0,0.9034,2890,1.11,1.47,1
1770809619.5021696,81,56,0.816,72,0.54,0.67,1
1770809619.5505545,1,0,0.8888,2892,0.59,1.47,1
1770809619.5506177,81,56,0.7756,74,2.97,0.63,1
1770809619.6010723,1,0,0.8866,2894,2.55,1.45,1
1770809619.6011138,81,56,0.7685,76,4.83,0.67,1
1770809619.653303,1,0,0.8913,2896,4.31,1.47,1
1770809619.6533468,81,56,0.7148,78,3.12,0.66,1
1770809619.7026231,1,0,0.8988,2898,2.07,1.48,1
1770809619.7026672,81,56,0.7213,80,1.06,0.64,1
1770809619.7549393,1,0,0.9059,2900,2.45,1.5,1
1770809619.7549922,81,56,0.7919,82,1.64,0.66,1
1770809619.8109968,1,0,0.8949,2902,3.68,1.49,1
1770809619.8110478,81,56,0.6765,84,2.5,0.63,1
1770809619.8620107,1,0,0.903,2904,1.83,1.49,1
1770809619.862056,81,56,0.8391,86,2.86,0.67,1
1770809619.9147146,1,0,0.9045,2906,1.18,1.48,1
1770809619.9147637,81,56,0.69,88,2.52,0.68,1
1770809619.964428,1,0,0.9129,2908,0.66,1.48,1
1770809619.9644704,81,56,0.6206,90,3.71,0.65,1
1770809620.0185523,1,0,0.9092,2910,3.82,1.5,1
1770809620.0186076,81,56,0.7382,92,0.91,0.64,1
1770809620.0703032,1,0,0.8992,2912,0.76,1.5,1
1770809620.0703547,81,56,0.7376,94,1.89,0.65,1
1770809620.1249652,1,0,0.8998,2914,1.19,1.51,1
1770809620.1250162,81,56,0.4846,96,3.25,0.62,1
1770809620.175489,1,0,0.8979,2916,1.52,1.5,1
1770809620.1755338,81,56,0.7798,98,2.7,0.65,1
1770809620.2218568,1,0,0.9036,2918,1.81,1.5,1
1770809620.2219002,81,56,0.7676,100,0.51,0.65,1
1770809620.2707598,1,0,0.8994,2920,1.68,1.5,1
1770809620.2708137,81,56,0.8243,102,0.45,0.65,1
1770809620.3240716,1,0,0.9017,2922,2.81,1.49,1
1770809620.324124,81,56,0.8128,104,0.72,0.64,1
1770809620.3819108,1,0,0.8721,2924,47.29,1.24,1
1770809620.381963,81,56,0.7401,106,0.62,0.64,1
1770809620.4319754,1,0,0.7394,2926,28.17,1.4,1
1770809620.4320185,81,56,0.7469,108,0.6,0.65,1
1770809620.4877276,1,0,0.8828,2928,7.41,1.44,1
1770809620.487782,81,56,0.7467,110,2.24,0.67,1
1770809620.538326,1,0,0.8941,2930,7.97,1.46,1
1770809620.538368,81,56,0.7756,112,0.84,0.68,1
1770809620.5886908,1,0,0.901,2932,1.38,1.5,1
1770809620.5887334,81,56,0.6122,114,0.77,0.69,1
1770809620.639423,1,0,0.8485,2934,3.29,1.49,1
1770809620.639465,81,56,0.8151,116,1.66,0.7,1
1770809620.6965516,1,0,0.88,2936,7.92,1.44,1
1770809620.696596,81,56,0.783,118,5.69,0.64,1
1770809620.6966126,85,39,0.905,0,0,0.32,1
1770809620.6967251,1,0,0.88,2938,0,1.44,1
1770809620.6967444,81,56,0.783,120,0,0.64,1
1770809620.6967587,85,39,0.905,2,0,0.32,1
1770809620.7485893,1,0,0.8998,2940,5.06,1.45,1
1770809620.748633,81,56,0.6231,122,1.64,0.66,1
1770809620.7486491,85,39,0.9037,4,4.11,0.32,1
1770809620.7993329,1,0,0.8965,2942,2.31,1.44,1
1770809620.799376,81,56,0.7438,124,3.18,0.69,1
1770809620.799393,85,39,0.92,6,3.66,0.32,1
1770809620.7995036,1,0,0.8965,2944,0,1.44,1
1770809620.7995226,81,56,0.7438,126,0,0.69,1
1770809620.799537,85,39,0.92,8,0,0.32,1
1770809620.8554947,1,0,0.8771,2946,6.28,1.4,1
1770809620.8555465,81,56,0.6827,128,2.77,0.66,1
1770809620.8555677,85,39,0.9278,10,2.16,0.31,1
1770809620.8555875,86,40,0.3634,0,0,0.32,0
1770809620.8557258,1,0,0.8771,2948,0,1.4,1
1770809620.8557491,81,56,0.6827,130,0,0.66,1
1770809620.8557675,85,39,0.9278,12,0,0.31,1
1770809620.8557866,86,40,0.3634,2,0,0.32,0
1770809620.9104035,1,0,0.8007,2950,8.5,1.37,1
1770809620.910447,81,56,0.5961,132,1.77,0.66,1
1770809620.9104636,85,39,0.8838,14,4.86,0.31,1
1770809620.9104784,86,40,0.2062,4,4.36,0.31,0
1770809620.910744,1,0,0.8007,2952,0,1.37,1
1770809620.9107924,81,56,0.5961,134,0,0.66,1
1770809620.910814,85,39,0.8838,16,0,0.31,1
1770809620.9108331,86,40,0.2062,6,0,0.31,0
1770809620.9673493,1,0,0.8388,2954,6.03,1.33,1
1770809620.967393,81,56,0.5389,136,0.7,0.67,1
1770809620.9674098,85,39,0.8477,18,1.51,0.31,1
1770809620.9674249,86,40,0.1749,8,1.7,0.31,0
1770809620.9675353,1,0,0.8388,2956,0,1.33,1
1770809620.967554,81,56,0.5389,138,0,0.67,1
1770809620.9675684,85,39,0.8477,20,0,0.31,1
1770809620.9675815,86,40,0.1749,10,0,0.31,0
1770809621.023009,1,0,0.8234,2958,7.5,1.3,1
1770809621.0230494,81,56,0.7205,140,2.91,0.7,1
1770809621.0230663,85,39,0.8486,22,0.55,0.31,1
1770809621.0230818,86,40,0.156,12,0.1,0.31,0
1770809621.0231922,1,0,0.8234,2960,0,1.3,1
1770809621.023211,81,56,0.7205,142,0,0.7,1
1770809621.0232248,85,39,0.8486,24,0,0.31,1
1770809621.0232382,86,40,0.156,14,0,0.31,0
1770809621.0758114,1,0,0.8013,2962,0.9,1.29,1
1770809621.075864,81,56,0.8215,144,0.59,0.71,1
1770809621.0758853,85,39,0.8494,26,0.3,0.31,1
1770809621.0759058,86,40,0.1765,16,0.13,0.31,0
1770809621.076044,1,0,0.8013,2964,0,1.29,1
1770809621.0760677,81,56,0.8215,146,0,0.71,1
1770809621.0760868,85,39,0.8494,28,0,0.31,1
1770809621.076105,86,40,0.1765,18,0,0.31,0
1770809621.1322718,1,0,0.8131,2966,2.15,1.3,1
1770809621.1323235,81,56,0.7176,148,4.06,0.67,1
1770809621.1323457,85,39,0.8753,30,0.85,0.31,1
1770809621.132366,86,40,0.1625,20,0.43,0.31,0
1770809621.132505,1,0,0.8131,2968,0,1.3,1
1770809621.1325283,81,56,0.7176,150,0,0.67,1
1770809621.1325476,85,39,0.8753,32,0,0.31,1
1770809621.132566,86,40,0.1625,22,0,0.31,0
1770809621.1897554,1,0,0.8134,2970,22.19,1.4,1
1770809621.1898055,81,56,0.7259,152,3.72,0.71,1
1770809621.1898282,85,39,0.8515,34,0.38,0.31,1
1770809621.1898484,86,40,0.1558,24,1.13,0.32,0
1770809621.1899867,1,0,0.8134,2972,0,1.4,1
1770809621,81,56,0.7259,154,0,0.71,1
1770809621,85,39,0.8515,36,0,0.31,1
1770809621.1900487,86,40,0.1558,26,0,0.32,0
1770809621.238842,1,0,0.7799,2974,4.11,1.45,1
1770809621.2388835,81,56,0.7038,156,0.62,0.7,1
1770809621.238901,85,39,0.8645,38,0.64,0.31,1
1770809621.2389154,86,40,0.1249,28,0.54,0.32,0
1770809621.2390218,1,0,0.7799,2976,0,1.45,1
1770809621.2390404,81,56,0.7038,158,0,0.7,1
1770809621.2390535,85,39,0.8645,40,0,0.31,1
1770809621.2390668,86,40,0.1249,30,0,0.32,0
1770809621.287444,1,0,0.7906,2978,17.96,1.35,1
1770809621.287494,81,56,0.6291,160,1.64,0.72,1
1770809621.287515,85,39,0.8621,42,0.29,0.31,1
1770809621.2875342,86,40,0.1906,32,0.81,0.33,0
1770809621,1,0,0.7906,2980,0,1.35,1
1770809621.2876928,81,56,0.6291,162,0,0.72,1
1770809621.2877114,85,39,0.8621,44,0,0.31,1
1770809621.2877295,86,40,0.1906,34,0,0.33,0
1770809621.3378189,1,0,0.8189,2982,3.66,1.32,1
1770809621.3378615,81,56,0.7702,164,1.26,0.71,1
1770809621.3378797,85,39,0.8992,46,0.18,0.3,1
1770809621.337895,86,40,0.1283,36,1.68,0.32,0
1770809621.338004,1,0,0.8189,2984,0,1.32,1
1770809621.338023,81,56,0.7702,166,0,0.71,1
1770809621.338037,85,39,0.8992,48,0,0.3,1
1770809621.3380504,86,40,0.1283,38,0,0.32,0
1770809621.3858447,1,0,0.7975,2986,17.28,1.41,1
1770809621.3858883,81,56,0.739,168,2.85,0.7,1
1770809621.3859055,85,39,0.869,50,0.43,0.31,1
1770809621.3859208,86,40,0.1432,40,0.49,0.32,0
1770809621.3860304,1,0,0.7975,2988,0,1.41,1
1770809621.3860493,81,56,0.739,170,0,0.7,1
1770809621.3860636,85,39,0.869,52,0,0.31,1
1770809621.3860767,86,40,0.1432,42,0,0.32,0
1770809621.4374878,1,0,0.8094,2990,13.92,1.34,1
1770809621.4375305,81,56,0.6666,172,0.75,0.68,1
1770809621.4375465,85,39,0.875,54,0.85,0.3,1
1770809621.4375608,86,40,0.1151,44,1.93,0.31,0
1770809621.4376874,1,0,0.8094,2992,0,1.34,1
1770809621.437707,81,56,0.6666,174,0,0.68,1
1770809621.437725,85,39,0.875,56,0,0.3,1
1770809621.4377382,86,40,0.1151,46,0,0.31,0
1770809621.4861145,1,0,0.7985,2994,7.12,1.3,1
1770809621.4861546,81,56,0.6901,176,3.16,0.64,1
1770809621.530734,1,0,0.8065,2996,8.86,1.26,1
1770809621.5307758,81,56,0.5467,178,1.65,0.63,1
1770809621.530793,85,39,0.8746,60,0.18,0.3,1
1770809621.584154,1,0,0.7966,2998,7.8,1.3,1
1770809621.584198,81,56,0.6799,180,0.54,0.63,1
1770809621.5842147,85,39,0.8521,62,0.39,0.3,1
1770809621.5843267,1,0,0.7966,3000,0,1.3,1
1770809621.5843456,81,56,0.6799,182,0,0.63,1
1770809621.5843594,85,39,0.8521,64,0,0.3,1
1770809621.6343994,1,0,0.8197,3002,2.44,1.31,1
1770809621.634443,81,56,0.7598,184,3.91,0.68,1
1770809621.6344595,85,39,0.8523,66,0.62,0.3,1
1770809621.6878746,1,0,0.7876,3004,1.17,1.31,1
1770809621.6879244,81,56,0.6786,186,0.71,0.67,1
1770809621.6879458,85,39,0.8429,68,0.14,0.31,1
1770809621.6880872,1,0,0.7876,3006,0,1.31,1
1770809621.688111,81,56,0.6786,188,0,0.67,1
1770809621.6881304,85,39,0.8429,70,0,0.31,1
1770809621.741768,1,0,0.7897,3008,3.11,1.32,1
1770809621.7418094,81,56,0.7578,190,1.44,0.66,1
1770809621.7418263,85,39,0.863,72,1.56,0.31,1
1770809621.791648,1,0,0.8223,3010,6.89,1.36,1
1770809621.7916903,81,56,0.79,192,0.22,0.66,1
1770809621.791708,85,39,0.8252,74,0.64,0.31,1
1770809621.7918203,1,0,0.8223,3012,0,1.36,1
1770809622,81,56,0.79,194,0,0.66,1
1770809621.7918546,85,39,0.8252,76,0,0.31,1
1770809621.8451831,1,0,0.8268,3014,2.11,1.34,1
1770809621.8452342,81,56,0.7276,196,1.62,0.67,1
1770809621.8452566,85,39,0.8742,78,0.59,0.31,1
1770809621.8990736,1,0,0.7883,3016,0.25,1.35,1
1770809621.8991146,81,56,0.7599,198,0.15,0.67,1
1770809621.899131,85,39,0.8747,80,0.33,0.32,1
1770809621.8992417,1,0,0.7883,3018,0,1.35,1
1770809621.8992603,81,56,0.7599,200,0,0.67,1
